CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNOPVRHJMKQCDEGIBJ00624260";1;2;2018;4;12;213;2;1;1;1
"TQRMNOPVRHJMKQCDEGIBJ00624260";1;3;2018;4;12;213;2;1;2;1
"TQRMNOPVRHLMKRCDEGIBJ00601949";2;1;2018;4;12;239;2;1;2;1
"TQRMNOPVRHLMKRCDEGIBJ00601949";2;2;2018;4;12;239;2;1;2;1
"TQRMNOPVRHLMKRCDEGIBJ00601949";2;3;2018;4;12;239;2;1;1;1
"TQRMNOPVRHLMKRCDEGIBJ00601949";2;4;2018;4;12;239;2;1;1;1
"TQRMNOPVSHJMKQCDEGIBJ00624293";1;1;2018;4;12;213;1;2;2;2
"TQRMNOPVSHJMKQCDEGIBJ00624293";1;2;2018;4;12;213;1;1;9;1
"TQRMNOPVSHJMKQCDEGIBJ00624293";1;3;2018;4;12;213;1;1;1;1
"TQRMNOPVSHLMKRCDEGIBJ00624254";1;1;2018;4;12;239;1;2;2;2
"TQRMNOPVTHLMKRCDEGIBJ00624324";1;1;2018;4;12;239;1;1;1;1
"TQRMNOPVTHLMKRCDEGIBJ00624324";1;2;2018;4;12;239;1;1;1;1
"TQRMNOPVUHJOLPCDEGIBJ00624288";1;1;2018;4;12;204;1;1;1;1
"TQRMNOPVUHJOLPCDEGIBJ00624288";1;2;2018;4;12;204;2;1;1;1
"TQRMNOPVUHJOLPCDEGIBJ00624288";1;3;2018;4;12;204;1;1;1;1
"TQRMNOPVUHJOLPCDEGIBJ00624288";1;4;2018;4;12;204;1;1;1;1
"TQRMNOPVUHJOLPCDEGIBJ00624288";1;5;2018;4;12;204;1;2;2;2
"TQRMNOPVVHJOLPCDEGIBJ00624283";1;1;2018;4;12;204;1;1;2;1
"TQRMNOPVVHJOLPCDEGIBJ00624283";1;2;2018;4;12;204;1;1;1;1
"TQRMNOPVVHJOLPCDEGIBJ00624283";1;3;2018;4;12;204;1;1;1;1
"TQRMNOPVXHJOLPCDEGIBJ00624270";1;1;2018;4;12;204;1;2;2;2
"TQRMNOPVXHJOLPCDEGIBJ00624270";1;2;2018;4;12;204;1;1;1;1
"TQRMNOPVXHJOLPCDEGIBJ00624270";1;3;2018;4;12;204;1;1;1;1
"TQRMNOPWQHKMKRCDEGIBJ00618777";1;1;2018;4;12;208;1;2;1;1
"TQRMNOPWRHKMKRCDEGIBJ00618743";1;1;2018;4;12;208;1;1;2;1
"TQRMNOPWRHKMKRCDEGIBJ00618743";1;2;2018;4;12;208;1;1;2;1
"TQRMNOPWSHKMKRCDEGIBJ00618815";1;1;2018;4;12;208;1;1;2;1
"TQRMNOPWSHKMKRCDEGIBJ00618815";1;2;2018;4;12;208;1;1;2;1
"TQRMNOPWUHKMKRCDEGIBJ00618705";1;1;2018;4;12;208;2;1;2;1
"TQRMNOPWUHKMKRCDEGIBJ00618705";1;2;2018;4;12;208;2;1;2;1
"TQRMNOPWWHLOKUCDEGIBJ00601979";1;1;2018;4;12;210;1;1;2;1
"TQRMNOPWWHLOKUCDEGIBJ00601979";1;2;2018;4;12;210;1;1;2;1
"TQRMNOPWWHLOKUCDEGIBJ00601979";1;3;2018;4;12;210;1;1;1;1
"TQRMNOPWWHLOKUCDEGIBJ00601979";1;4;2018;4;12;210;1;1;1;1
"TQRMNOPWXHLOKSCDEGIBJ00607612";1;1;2018;4;12;228;1;1;1;1
"TQRMNOPWXHLOKSCDEGIBJ00607612";1;2;2018;4;12;228;1;1;1;1
"TQRMNOPWXHLOKUCDEGIBJ00601970";1;1;2018;4;12;210;1;2;2;1
"TQRMNOPWXHLOKUCDEGIBJ00601970";1;2;2018;4;12;210;2;2;2;1
"TQRMNOPWYHJKKTCDEGIBJ00624218";1;1;2018;4;12;364;1;2;2;1
"TQRMNOPWYHLOKSCDEGIBJ00601943";1;1;2018;4;12;228;1;2;2;1
"TQRMNOPWYHLOKSCDEGIBJ00601943";1;2;2018;4;12;228;1;1;1;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;1;2018;4;12;210;1;1;2;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;2;2018;4;12;210;1;1;2;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;3;2018;4;12;210;1;1;2;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;4;2018;4;12;210;1;1;2;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;5;2018;4;12;210;1;1;1;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;6;2018;4;12;210;1;1;1;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;7;2018;4;12;210;1;1;1;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;8;2018;4;12;210;1;1;2;1
"TQRMNOPWYHLOKUCDEGIBJ00601986";1;9;2018;4;12;210;1;1;2;1
"TQRMNOPXPHLOKSCDEGIBJ00601938";2;1;2018;4;12;228;1;1;1;1
"TQRMNOPXPHLOKUCDEGIBJ00624241";1;1;2018;4;12;210;2;2;2;1
"TQRMNOPXPHLOKUCDEGIBJ00624241";1;2;2018;4;12;210;2;2;2;1
"TQRMNOPXPHLOKUCDEGIBJ00624241";1;3;2018;4;12;210;2;1;2;1
"TQRMNOPXPHLOKUCDEGIBJ00624241";1;4;2018;4;12;210;2;1;2;1
"TQRMNOPXPHLOKUCDEGIBJ00624241";1;5;2018;4;12;210;2;1;2;1
"TQRMNOPXQHLOKUCDEGIBJ00601988";1;1;2018;4;12;210;1;2;2;1
"TQRMNOPXQHLOKUCDEGIBJ00601988";1;2;2018;4;12;210;1;2;2;1
"TQRMNOPXQHLOKUCDEGIBJ00601988";1;3;2018;4;12;210;1;1;2;1
"TQRMNOPXQHMOLNCDEGIBJ00596179";2;1;2018;4;12;224;2;1;1;1
"TQRMNOPXQHMOLNCDEGIBJ00596179";2;2;2018;4;12;224;2;1;2;1
"TQRMNOPXQHMOLNCDEGIBJ00596179";2;4;2018;4;12;224;2;1;2;2
"TQRMNOPXRHMOLNCDEGIBJ00596217";1;1;2018;4;12;224;1;1;1;1
"TQRMNOPXTHMOLNCDEGIBJ00601946";1;1;2018;4;12;224;1;1;1;1
"TQRMNOPXVHMOLLCDEGIBJ00596148";1;1;2018;4;12;200;2;1;2;1
"TQRMNOPXVHMOLLCDEGIBJ00596148";1;2;2018;4;12;200;2;1;2;1
"TQRMNOPXVHMOLLCDEGIBJ00596148";1;3;2018;4;12;200;2;1;2;1
"TQRMNOPXVHMOLLCDEGIBJ00596148";1;4;2018;4;12;200;2;2;2;2
"TQRMNOPXWHMOLLCDEGIBJ00596223";1;1;2018;4;12;200;1;1;2;1
"TQRMNOPXWHMOLLCDEGIBJ00596223";1;3;2018;4;12;200;1;1;2;1
"TQRMNOPXWHMOLLCDEGIBJ00596223";2;1;2018;4;12;200;1;1;2;1
"TQRMNOPXWHMOLLCDEGIBJ00596223";2;2;2018;4;12;200;1;1;2;1
"TQRMNOPXXHMOLLCDEGIBJ00624258";1;1;2018;4;12;200;1;2;2;1
"TQRMNOPXYHKOKOCDEGIBJ00618801";1;1;2018;4;12;233;1;2;2;1
"TQRMNOPXYHKOKOCDEGIBJ00618801";1;2;2018;4;12;233;1;1;2;1
"TQRMNOPXYHMOLLCDEGIBJ00596149";1;1;2018;4;12;200;2;1;2;1
"TQRMNOPXYHMOLLCDEGIBJ00596149";1;2;2018;4;12;200;2;1;2;1
"TQRMNOPXYHMOLLCDEGIBJ00596149";1;3;2018;4;12;200;2;1;2;1
"TQRMNOPXYHMOLLCDEGIBJ00596149";1;4;2018;4;12;200;2;1;2;1
"TQRMNOPXYHMOLLCDEGIBJ00596149";1;5;2018;4;12;200;2;1;2;1
"TQRMNOPXYHMOLLCDEGIBJ00596149";1;6;2018;4;12;200;2;1;2;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;1;2018;4;12;215;1;1;1;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;2;2018;4;12;215;1;2;1;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;3;2018;4;12;215;1;1;1;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;4;2018;4;12;215;1;1;1;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;5;2018;4;12;215;1;1;1;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;6;2018;4;12;215;1;1;1;1
"TQRMNOPXYHMOLPCDEGIBJ00601961";1;7;2018;4;12;215;1;2;2;2
"TQRMNOPYPHKOKOCDEGIBJ00618699";1;1;2018;4;12;233;1;1;2;1
"TQRMNOPYPHMOLLCDEGIBJ00596141";1;1;2018;4;12;200;1;1;2;1
"TQRMNOPYPHMOLLCDEGIBJ00596141";1;2;2018;4;12;200;1;1;2;1
"TQRMNOPYPHMOLLCDEGIBJ00596141";1;3;2018;4;12;200;1;1;2;2
"TQRMNOPYPHMOLLCDEGIBJ00596141";1;4;2018;4;12;200;1;1;2;2
"TQRMNOPYPHMOLLCDEGIBJ00596141";1;5;2018;4;12;200;1;2;2;2
"TQRMNOPYPHMOLPCDEGIBJ00596235";1;1;2018;4;12;215;1;1;2;1
"TQRMNOPYPHMOLPCDEGIBJ00596235";1;2;2018;4;12;215;1;1;2;1
"TQRMNOPYPHMOLPCDEGIBJ00596235";1;3;2018;4;12;215;1;1;2;1
"TQRMNOPYPHMOLPCDEGIBJ00596235";1;4;2018;4;12;215;1;1;2;1
"TQRMNOPYPHMOLPCDEGIBJ00596235";1;5;2018;4;12;215;1;1;2;1
"TQRMNOPYPHMOLPCDEGIBJ00596235";1;6;2018;4;12;215;1;1;2;1
"TQRMNOPYQHKOKOCDEGIBJ00618767";1;1;2018;4;12;233;2;1;2;1
"TQRMNOPYQHKOKOCDEGIBJ00618767";1;2;2018;4;12;233;2;1;2;1
"TQRMNOPYQHKOKOCDEGIBJ00618767";1;3;2018;4;12;233;2;1;2;1
"TQRMNOPYQHKOKOCDEGIBJ00618767";1;4;2018;4;12;233;2;1;2;1
"TQRMNOPYQHKOKOCDEGIBJ00618767";1;5;2018;4;12;233;2;1;2;1
"TQRMNOPYQHMOLPCDEGIBJ00624290";1;1;2018;4;12;215;2;1;2;1
"TQRMNOPYQHMOLPCDEGIBJ00624290";1;2;2018;4;12;215;2;1;2;1
"TQRMNOPYQHMOLPCDEGIBJ00624290";1;3;2018;4;12;215;2;1;2;1
"TQRMNOPYRHMOLPCDEGIBJ00596136";1;1;2018;4;12;215;1;2;2;2
"TQRMNOPYRHMOLPCDEGIBJ00596136";1;2;2018;4;12;215;1;2;2;2
"TQRMNOPYSHMOLPCDEGIBJ00596192";1;1;2018;4;12;215;1;2;2;1
"TQRMNOPYSHMOLPCDEGIBJ00596192";1;3;2018;4;12;215;1;1;2;1
"TQRMNOPYSHMOLPCDEGIBJ00596192";1;4;2018;4;12;215;1;2;2;1
"TQRMNOPYSHMOLPCDEGIBJ00596192";1;5;2018;4;12;215;1;2;1;1
"TQRMNOQPTHMOKUCDEGIBJ00618800";1;1;2018;4;12;251;1;1;2;1
"TQRMNOQPTHMOKUCDEGIBJ00618800";1;2;2018;4;12;251;1;1;2;1
"TQRMNOQPTHMOKUCDEGIBJ00618800";1;3;2018;4;12;251;1;1;2;1
"TQRMNOQPTHMOKUCDEGIBJ00618800";1;4;2018;4;12;251;1;1;2;1
"TQRMNOQPTHMOKUCDEGIBJ00618800";1;5;2018;4;12;251;1;1;2;2
"TQRMNOQPTHMOKUCDEGIBJ00618800";1;6;2018;4;12;251;1;1;2;2
"TQRMNOQPUHMOKUCDEGIBJ00601917";1;1;2018;4;12;251;1;1;2;1
"TQRMNOQPUHMOKUCDEGIBJ00601917";1;2;2018;4;12;251;1;1;2;1
"TQRMNOQPUHMOKUCDEGIBJ00601917";1;3;2018;4;12;251;1;1;1;1
"TQRMNOQPVHMOKPCDEGIBJ00596157";1;1;2018;4;12;196;1;2;2;2
"TQRMNOQPVHMOKUCDEGIBJ00596246";1;1;2018;4;12;251;2;1;2;1
"TQRMNOQPVHMOKUCDEGIBJ00596246";1;2;2018;4;12;251;2;1;2;1
"TQRMNOQQPHKMLLCDEGIBJ00624282";1;1;2018;4;12;200;2;1;2;1
"TQRMNOQQPHKMLLCDEGIBJ00624282";1;2;2018;4;12;200;2;1;2;1
"TQRMNOQQPHKMLLCDEGIBJ00624282";1;3;2018;4;12;200;2;1;1;1
"TQRMNOQQPHKMLLCDEGIBJ00624282";1;4;2018;4;12;200;2;1;2;2
"TQRMNOQQQHKMLLCDEGIBJ00618759";1;1;2018;4;12;200;1;1;2;1
"TQRMNOQQQHKMLLCDEGIBJ00618759";1;2;2018;4;12;200;1;1;2;1
"TQRMNOQQRHKMLLCDEGIBJ00618813";1;1;2018;4;12;200;2;1;2;1
"TQRMNOQQRHKMLLCDEGIBJ00618813";1;2;2018;4;12;200;2;1;2;1
"TQRMNOQQRHKMLLCDEGIBJ00618813";1;4;2018;4;12;200;2;1;2;2
"TQRMNOQQRHKMLLCDEGIBJ00618813";1;5;2018;4;12;200;2;1;1;1
"TQRMNOQQSHJOLOCDEGIBJ00624277";1;1;2018;4;12;200;2;1;2;1
"TQRMNOQQSHJOLOCDEGIBJ00624277";1;2;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;1;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;2;2018;4;12;200;2;1;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;3;2018;4;12;200;2;1;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;4;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;5;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;6;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;7;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;8;2018;4;12;200;2;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;9;2018;4;12;200;2;2;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;10;2018;4;12;200;2;2;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";1;11;2018;4;12;200;2;2;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;1;2018;4;12;200;1;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;2;2018;4;12;200;1;1;2;1
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;3;2018;4;12;200;1;1;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;4;2018;4;12;200;1;1;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;5;2018;4;12;200;1;1;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;6;2018;4;12;200;1;2;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;7;2018;4;12;200;1;2;2;2
"TQRMNOQQSHKMLLCDEGIBJ00618764";2;8;2018;4;12;200;1;2;2;2
"TQRMNOQQTHJOLOCDEGIBJ00624317";1;1;2018;4;12;200;1;2;2;2
"TQRMNOQQTHJOLOCDEGIBJ00624317";1;2;2018;4;12;200;1;1;2;1
"TQRMNOQQTHKOLMCDEGIBJ00618811";1;1;2018;4;12;216;1;2;2;2
"TQRMNOQQUHKOLMCDEGIBJ00618727";1;1;2018;4;12;216;1;1;2;1
"TQRMNOQQVHJOLOCDEGIBJ00624226";1;1;2018;4;12;200;1;2;2;2
"TQRMNOQQVHJOLOCDEGIBJ00624226";1;2;2018;4;12;200;1;2;2;2
"TQRMNOQQVHJOLOCDEGIBJ00624226";1;3;2018;4;12;200;1;1;2;1
"TQRMNOQQVHJOLOCDEGIBJ00624226";2;1;2018;4;12;200;2;1;2;1
"TQRMNOQQVHJOLOCDEGIBJ00624226";2;2;2018;4;12;200;2;1;2;1
"TQRMNOQQVHJOLOCDEGIBJ00624226";2;3;2018;4;12;200;2;1;2;1
"TQRMNOQQVHJOLOCDEGIBJ00624226";2;4;2018;4;12;200;2;1;2;1
"TQRMNOQQVHJOLOCDEGIBJ00624226";2;5;2018;4;12;200;2;1;2;1
"TQRMNOQQVHKOLMCDEGIBJ00618765";1;1;2018;4;12;216;2;1;2;1
"TQRMNOQQVHKOLMCDEGIBJ00618765";1;2;2018;4;12;216;2;1;2;1
"TQRMNOQQVHKOLMCDEGIBJ00618765";1;3;2018;4;12;216;2;1;2;1
"TQRMNOQQVHKOLMCDEGIBJ00618765";1;4;2018;4;12;216;1;1;2;1
"TQRMNOQQWHMOKRCDEGIBJ00596184";1;1;2018;4;12;220;2;2;2;1
"TQRMNOQQWHMOKRCDEGIBJ00596184";1;2;2018;4;12;220;2;2;2;2
"TQRMNOQQXHJOLLCDEGIBJ00624224";1;1;2018;4;12;254;1;1;2;1
"TQRMNOQQXHJOLLCDEGIBJ00624224";1;2;2018;4;12;254;1;1;2;1
"TQRMNOQQXHJOLLCDEGIBJ00624224";1;3;2018;4;12;254;1;1;2;2
"TQRMNOQQXHKOLMCDEGIBJ00618799";1;1;2018;4;12;216;1;1;1;1
"TQRMNOQQXHKOLMCDEGIBJ00618799";1;2;2018;4;12;216;1;1;1;1
"TQRMNOQQXHKOLMCDEGIBJ00618799";1;3;2018;4;12;216;1;1;1;1
"TQRMNOQQXHKOLMCDEGIBJ00618799";1;4;2018;4;12;216;1;1;1;1
"TQRMNOQQXHMOKRCDEGIBJ00596211";1;1;2018;4;12;220;1;1;1;1
"TQRMNOQQXHMOKRCDEGIBJ00596211";1;2;2018;4;12;220;1;1;1;1
"TQRMNOQQXHMOKRCDEGIBJ00596211";1;3;2018;4;12;220;1;1;1;1
"TQRMNOQQXHMOKRCDEGIBJ00596211";1;4;2018;4;12;220;1;1;1;1
"TQRMNOQQYHJOLLCDEGIBJ00624213";1;1;2018;4;12;254;1;1;2;1
"TQRMNOQQYHJOLLCDEGIBJ00624213";1;2;2018;4;12;254;1;1;1;1
"TQRMNOQQYHMOKRCDEGIBJ00596134";1;1;2018;4;12;220;2;1;1;1
"TQRMNOQQYHMOKRCDEGIBJ00596134";1;2;2018;4;12;220;2;1;1;1
"TQRMNOQQYHMOKRCDEGIBJ00596134";1;3;2018;4;12;220;2;1;1;1
"TQRMNOQQYHMOKRCDEGIBJ00596134";1;4;2018;4;12;220;2;1;1;1
"TQRMNOQQYHMOKRCDEGIBJ00596134";1;5;2018;4;12;220;2;1;1;1
"TQRMNOQRPHJOLLCDEGIBJ00624209";1;1;2018;4;12;254;1;1;2;1
"TQRMNOQRPHKOKSCDEGIBJ00618819";1;1;2018;4;12;185;3;1;2;1
"TQRMNOQRPHKOKSCDEGIBJ00618819";1;2;2018;4;12;185;3;1;2;1
"TQRMNOQRPHKOKSCDEGIBJ00618819";1;3;2018;4;12;185;3;1;2;1
"TQRMNOQRPHKOKSCDEGIBJ00618819";1;4;2018;4;12;185;3;1;2;1
"TQRMNOQRPHKOKSCDEGIBJ00618819";1;5;2018;4;12;185;3;1;2;1
"TQRMNOQRPHMOKRCDEGIBJ00596166";1;1;2018;4;12;220;1;2;2;1
"TQRMNOQRPHMOKRCDEGIBJ00596166";1;2;2018;4;12;220;1;2;2;1
"TQRMNOQRPHMOKRCDEGIBJ00596166";1;3;2018;4;12;220;1;1;1;1
"TQRMNOQRSHJOLQCDEGIBJ00624256";1;1;2018;4;12;218;2;1;1;1
"TQRMNOQRSHJOLQCDEGIBJ00624256";1;2;2018;4;12;218;2;1;1;1
"TQRMNOQRSHJOLQCDEGIBJ00624256";1;3;2018;4;12;218;2;1;1;1
"TQRMNOQRSHJOLQCDEGIBJ00624256";1;4;2018;4;12;218;2;1;1;1
"TQRMNOQRTHJOLQCDEGIBJ00624222";1;1;2018;4;12;218;2;1;2;1
"TQRMNOQRTHJOLQCDEGIBJ00624222";1;2;2018;4;12;218;2;1;2;1
"TQRMNOQRTHJOLQCDEGIBJ00624222";1;3;2018;4;12;218;2;1;2;1
"TQRMNOQRTHJOLQCDEGIBJ00624222";1;4;2018;4;12;218;2;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;1;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;2;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;3;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;4;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;5;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;6;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;7;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;8;2018;4;12;185;4;1;2;1
"TQRMNOQRTHKOKSCDEGIBJ00618806";1;9;2018;4;12;185;4;1;2;1
"TQRMNOQRUHJMKNCDEGIBJ00624207";1;1;2018;4;12;227;1;1;2;1
"TQRMNOQRUHJMKNCDEGIBJ00624207";1;2;2018;4;12;227;1;1;2;1
"TQRMNOQRUHKOKSCDEGIBJ00618807";1;1;2018;4;12;185;2;1;2;1
"TQRMNOQRUHKOKSCDEGIBJ00618807";1;2;2018;4;12;185;2;1;2;1
"TQRMNOQRUHKOKSCDEGIBJ00618807";1;3;2018;4;12;185;2;1;2;1
"TQRMNOQRUHKOKSCDEGIBJ00618807";1;4;2018;4;12;185;2;1;2;1
"TQRMNOQRUHKOKSCDEGIBJ00618807";1;5;2018;4;12;185;2;1;2;1
"TQRMNOQRVHKOKSCDEGIBJ00618746";1;1;2018;4;12;185;2;1;2;1
"TQRMNOQRVHKOKSCDEGIBJ00618746";1;2;2018;4;12;185;2;1;2;1
"TQRMNOQRVHKOKSCDEGIBJ00618746";1;3;2018;4;12;185;2;1;2;2
"TQRMNOQRWHKOKSCDEGIBJ00624273";1;1;2018;4;12;185;1;1;2;1
"TQRMNOQRWHKOKSCDEGIBJ00624273";1;2;2018;4;12;185;1;1;2;1
"TQRMNOQRYHLOLLCDEGIBJ00601883";2;1;2018;4;12;219;1;2;2;2
"TQRMNOQRYHLOLLCDEGIBJ00601883";2;2;2018;4;12;219;1;1;2;1
"TQRMNOQSPHLOLLCDEGIBJ00601897";1;1;2018;4;12;219;1;1;2;1
"TQRMNOQSQHJMKNCDEGIBJ00624239";1;1;2018;4;12;227;1;1;2;1
"TQRMNOQSQHJMKNCDEGIBJ00624239";1;2;2018;4;12;227;1;1;2;1
"TQRMNOQSQHJOLLCDEGIBJ00624238";1;1;2018;4;12;254;1;2;2;1
"TQRMNOQSRHJMKNCDEGIBJ00624331";1;1;2018;4;12;227;1;2;2;1
"TQRMNOQSRHJMKNCDEGIBJ00624331";1;2;2018;4;12;227;1;1;2;1
"TQRMNOQSRHJMKNCDEGIBJ00624331";1;3;2018;4;12;227;1;1;2;1
"TQRMNOQSRHJMKNCDEGIBJ00624331";1;4;2018;4;12;227;1;1;2;1
"TQRMNOQSRHJMKNCDEGIBJ00624331";1;5;2018;4;12;227;1;1;2;1
"TQRMNOQSRHJOLLCDEGIBJ00624275";1;1;2018;4;12;254;1;1;2;1
"TQRMNOQSUHMLKQCDEGIBJ00596230";1;1;2018;4;12;309;1;2;2;1
"TQRMNOQSUHMLKQCDEGIBJ00596230";1;2;2018;4;12;309;1;2;2;1
"TQRMNOQSUHMLKQCDEGIBJ00596230";1;3;2018;4;12;309;1;1;1;1
"TQRMNOQSVHLOKQCDEGIBJ00601968";1;1;2018;4;12;296;3;1;2;1
"TQRMNOQSVHLOKQCDEGIBJ00601968";1;2;2018;4;12;296;3;1;2;1
"TQRMNOQSVHLOKQCDEGIBJ00601968";1;3;2018;4;12;296;3;1;2;1
"TQRMNOQSVHLOKQCDEGIBJ00601968";1;4;2018;4;12;296;3;1;2;1
"TQRMNOQSVHLOKQCDEGIBJ00601968";1;5;2018;4;12;296;3;1;2;1
"TQRMNOQSVHMLKQCDEGIBJ00596150";1;1;2018;4;12;309;2;1;1;1
"TQRMNOQSVHMLKQCDEGIBJ00596150";1;2;2018;4;12;309;2;1;1;1
"TQRMNOQSVHMLKQCDEGIBJ00596150";1;3;2018;4;12;309;2;1;1;1
"TQRMNOQSVHMLKQCDEGIBJ00596150";1;4;2018;4;12;309;2;1;1;1
"TQRMNOQSWHKMKQCDEGIBJ00618739";1;1;2018;4;12;230;1;2;2;2
"TQRMNOQSWHLOKQCDEGIBJ00601955";1;1;2018;4;12;296;1;1;2;1
"TQRMNOQSWHLOKQCDEGIBJ00601955";1;2;2018;4;12;296;1;1;2;1
"TQRMNOQSWHLOKQCDEGIBJ00601955";1;3;2018;4;12;296;1;1;2;2
"TQRMNOQSWHLOKQCDEGIBJ00601955";1;4;2018;4;12;296;1;1;2;2
"TQRMNOQSWHMLKQCDEGIBJ00596231";1;1;2018;4;12;309;2;1;2;1
"TQRMNOQSWHMLKQCDEGIBJ00596231";1;2;2018;4;12;309;2;1;2;1
"TQRMNOQSWHMLKQCDEGIBJ00596231";1;3;2018;4;12;309;2;1;2;2
"TQRMNOQSXHKMKUCDEGIBJ00618712";1;1;2018;4;12;209;2;2;2;1
"TQRMNOQSXHKMKUCDEGIBJ00618712";1;2;2018;4;12;209;2;1;1;1
"TQRMNOQSYHKMKUCDEGIBJ00618804";1;1;2018;4;12;209;2;1;1;1
"TQRMNOQSYHKMKUCDEGIBJ00618804";1;2;2018;4;12;209;2;1;1;1
"TQRMNOQSYHKMKUCDEGIBJ00618804";1;3;2018;4;12;209;2;1;1;1
"TQRMNOQTPHKLKNCDEGIBJ00618694";1;1;2018;4;12;365;1;1;1;1
"TQRMNOQTPHKMKQCDEGIBJ00618751";1;1;2018;4;12;230;1;2;2;2
"TQRMNOQTPHKMKUCDEGIBJ00618757";1;1;2018;4;12;209;1;1;1;1
"TQRMNOQTPHKMKUCDEGIBJ00618757";1;2;2018;4;12;209;1;1;1;1
"TQRMNOQTQHJMLNCDEGIBJ00624271";1;1;2018;4;12;244;1;1;1;1
"TQRMNOQTQHJMLNCDEGIBJ00624271";1;2;2018;4;12;244;1;1;1;1
"TQRMNOQTQHJMLNCDEGIBJ00624271";1;3;2018;4;12;244;1;1;1;1
"TQRMNOQTRHJMLNCDEGIBJ00624309";1;1;2018;4;12;244;2;1;1;1
"TQRMNOQTRHJMLNCDEGIBJ00624309";1;2;2018;4;12;244;2;1;1;1
"TQRMNOQTSHJMLNCDEGIBJ00624246";1;1;2018;4;12;244;2;1;2;1
"TQRMNOQTSHJMLNCDEGIBJ00624246";1;2;2018;4;12;244;2;1;2;1
"TQRMNOQTUHJMLNCDEGIBJ00624244";1;1;2018;4;12;244;1;1;1;1
"TQRMNOQTUHJMLNCDEGIBJ00624244";1;2;2018;4;12;244;1;1;1;1
"TQRMNOQTUHJMLNCDEGIBJ00624244";1;3;2018;4;12;244;1;1;1;1
"TQRMNOQTUHJMLNCDEGIBJ00624244";1;4;2018;4;12;244;1;1;1;1
"TQRMNOQTVHKMKUCDEGIBJ00618758";1;1;2018;4;12;209;1;1;2;1
"TQRMNOQTVHKMKUCDEGIBJ00618758";1;2;2018;4;12;209;1;1;2;1
"TQRMNOQTVHKMKUCDEGIBJ00618758";1;3;2018;4;12;209;1;1;2;1
"TQRMNOQTVHKMKUCDEGIBJ00618758";1;4;2018;4;12;209;1;1;2;1
"TQRMNOQTVHKMKUCDEGIBJ00618758";1;5;2018;4;12;209;1;1;2;1
"TQRMNOQTVHKMKUCDEGIBJ00618758";1;6;2018;4;12;209;1;1;2;2
